probe,gene,log2FC,pval,adj_pval,neglog10_pval,sig
1775051_at,rps13,-0.22921046793126446,0.10316470582351119,0.20781270142660466,0.6823279120680109,not significant
1775899_at,SPAPB2B4.06,0.5635650056061664,0.05514747120734751,0.13010612378106512,0.8857022617648143,not significant
1776243_at,SPBC776.10c,0.7993986263449605,0.02114278231390042,0.06345122800627465,1.1975599683496072,not significant
1775113_at,SPBC947.07,-0.1741040113301951,0.4718176848981052,0.6194878162092928,0.20796723070051878,not significant
1771750_at,SPBPB10D8.01,-0.3544779454942763,0.5061007957094343,0.6483026017480598,0.18822223549634293,not significant
1772429_at,SPAC6G9.14,-0.15552143942200664,0.4499335295436667,0.598535467284387,0.22291010960257474,not significant
1775726_at,SPCC74.09,0.027000864398170423,0.8982585446617541,0.9379103168415488,0.027838686954545586,not significant
1777518_at,rpl32,-0.15855094199501574,0.4326392927778323,0.5830413357351278,0.23430065408268166,not significant
1776916_at,SPAC1093.04c,-0.01365330166675177,0.9771288974436166,0.9876123373347986,0.005413493463720397,not significant
1776920_at,SPBC1703.03c,-0.5023624070957722,0.032262771740222844,0.08688995211775066,1.0610304421027215,not significant
1773867_at,SPAP32A8.02,-0.2060224597516422,0.43182419661867294,0.5823737900344141,0.2347981788522405,not significant
1777037_at,SPBC3H7.07c,-0.0468752358108172,0.8801878592927178,0.9261006373547753,0.03334181691090099,not significant
1775552_at,trs20,0.1813935591476504,0.5297493679283598,0.6675821427910745,0.17549528881577023,not significant
1772775_at,dbp2,-0.5395568196389957,0.09118770598072384,0.18977323385209488,0.7217650416983296,not significant
1771032_at,btf3,-0.10369242626488828,0.4283014052874499,0.5790851868728086,0.23725754427346482,not significant
1775027_at,clc1,-0.16303311103585155,0.4427631708268648,0.5915779350526933,0.22798803288942213,not significant
1775936_at,SPBC1539.06,0.35806422099360524,0.0323488444886659,0.08704445027365178,1.0602589131435711,not significant
1773213_at,SPAP14E8.01c,-0.043691213715848644,0.918768752121506,0.9516876704439637,0.021505557138931458,not significant
1776325_at,SPBP8B7.29,0.49414209835961687,0.4365292933009629,0.5869084789853497,0.23142961624899258,not significant
1772297_at,gnr1,-0.5546816804012537,0.019952911644274703,0.060736885361736485,1.2165474828308818,not significant
1779765_at,ksg1,-0.12247427645034384,0.14693808933981722,0.27050866581966354,0.5678188175911354,not significant
1771545_at,rho2,-0.07925046431233317,0.7058060053333074,0.8076490079876841,0.09277733602253417,not significant
1779596_at,SPBPJ758.01,0.5077524747698382,0.04727180616920685,0.11582652417423597,0.9361919761573576,not significant
1779452_at,mmf1,-0.12384448156765046,0.5245591862513173,0.662473452831896,0.17883152043963774,not significant
1777194_at,SPAC18G6.12c,0.5277029097693053,0.019411739723340336,0.05945389341274193,1.225819699795442,not significant
1771030_at,prp22,-0.1301225383912473,0.6337512859207974,0.7542620401374945,0.12247774853972829,not significant
1775817_at,hub1,0.09323146891964354,0.3869820466709231,0.5403705348862571,0.2673083400444984,not significant
1779505_at,cpd1,-0.3483885920651505,0.04402623556704166,0.10954433111945155,0.9604100921082283,not significant
1775456_at,cdr1,0.2382961934519735,0.1487363644248446,0.27267085898921356,0.5643612737064627,not significant
1776599_at,SPAC5D6.07c,0.005459019577275889,0.9795150954077487,0.9881259667755492,0.005187687812817963,not significant
1772722_at,SPBC31F10.17c,-0.3999807454998379,0.33208539990478686,0.48583755095213116,0.31350892110551626,not significant
1775691_at,ini1,-0.15899501633655097,0.6079900394078449,0.733478361033224,0.13461269412129576,not significant
1777519_at,SPCC1393.11,0.19865671234750962,0.3860768239591337,0.5395362379387949,0.2679793806227327,not significant
1772454_at,SPAC9.10,0.0546039821388921,0.9055261743443477,0.9431557408725725,0.025416587414460737,not significant
1769537_at,scp1,-0.3823225571282165,0.3266016879278564,0.48032591706571687,0.3184639793927662,not significant
1770371_at,vps1301,0.003770157375209379,0.9813461561191765,0.9888663697818769,0.0048623927177180535,not significant
1779216_at,cut9,-0.16608475703317951,0.31886192549324127,0.4725417848915298,0.32555978261405083,not significant
1774781_at,SPAC11D3.07c,0.13008698933084417,0.46819143204191876,0.6162847469711019,0.21021858091163803,not significant
1774959_at,SPBC4C3.04c,-0.08053887316308492,0.7021647016948862,0.8045775254400458,0.09443210290282972,not significant
1773793_at,mrp17,-0.16949142469094242,0.6236904671430954,0.7463523242378172,0.12705611039463982,not significant
1771528_at,SPBC15D4.13c,-0.7926408639336792,0.029195088171705238,0.08064811009615643,1.0934058053912938,not significant
1770057_at,SPBC4C3.03,0.1563162856609985,0.4506982278274883,0.59932224795556,0.22233960018605745,not significant
1770268_at,rps27,-0.1414094856159238,0.4692673992123532,0.617086426189157,0.20965400648786991,not significant
1777830_at,sfc4,0.653614472028747,0.0937811179664315,0.1936342281339713,0.7130178713261592,not significant
1778675_at,SPAPYUG7.01,-0.27275220735269173,0.44835883721745856,0.5970832772498644,0.2239650921071306,not significant
1773251_at,SPBPB21E7.04c,-0.24321610137219393,0.23223269482651623,0.3779357988181935,0.42258196891165745,not significant
1771283_at,grx3,0.15678956266927158,0.40161307230330595,0.5548454682845168,0.2558279567264558,not significant
1778820_s_at,yip1 /// yip1,0.19173959479433844,0.564408631652545,0.6959492440838133,0.15742243254189212,not significant
1772159_at,sec15,0.6517330935429047,0.03257017147559303,0.08741339808197374,1.0584219968035633,not significant
1772904_at,SPCC1494.09c,-0.17941313536341918,0.16858497015858087,0.29917124941425327,0.5240801448339457,not significant
1780010_at,sfc3,0.30313458333048654,0.39132880367570555,0.5443866368447394,0.2640925440414807,not significant
1771623_at,SPAC1D4.09c,0.12021296528970815,0.2090324175048774,0.3519732293518182,0.45349036716651053,not significant
1773986_at,SPBC13A2.02,0.22758934217416513,0.5970260064997065,0.7247611862951335,0.13980507282186758,not significant
1780251_at,mcp1,-0.28230980301719305,0.11990080755698523,0.23277243293351121,0.6330684541499894,not significant
1774538_at,nhp2,0.03231825706412741,0.8508394038616125,0.9077141964443881,0.04205087223417334,not significant
1776575_at,SPBC16C6.01c,-0.3580602006671779,0.0934864954171084,0.1933662244099802,0.7136193825455915,not significant
1770171_at,sdh3,-0.4015426890908589,0.14039338183710512,0.2613915158269953,0.5827085127360259,not significant
1778250_at,SPAC1B3.15c,0.8164153062394286,0.006658180700779632,0.027792436477509477,1.5560733782908553,not significant
1772117_at,SPBC428.11,-0.9734406083182559,0.0015411122290389361,0.010213022704025163,1.9908457026343571,not significant
1778707_at,SPAPB17E12.08,0.2224445040948468,0.25260369218233764,0.4011703456138041,0.3966711773771266,not significant
1776592_at,his4,0.409217435505327,0.02002130312756748,0.06089418329475575,1.2154241898570763,not significant
1779090_at,SPCC70.05c,-0.12820210537388801,0.668026642060876,0.7801854381149144,0.10780215990138381,not significant
1778455_at,alp14,0.1610794651313104,0.12075869113414803,0.23381596761851126,0.6311258335855783,not significant
1777431_at,SPAC6F6.05,-0.26927959296929566,0.20505798979709938,0.34742228100817085,0.4591423326689885,not significant
1776572_at,SPCC1620.07c,0.0065771103495411475,0.9757436944524214,0.9870338880844266,0.005667936331966505,not significant
1770042_at,mlo3,-0.011560773038708963,0.9621214502547217,0.979054214394599,0.009193258798998703,not significant
1772844_at,SPAC3G9.11c,-0.384904190361234,0.16877330166445448,0.299322050644707,0.523861288102785,not significant
1777117_at,SPBC1198.05,-0.025520878070635515,0.9040497443657535,0.9420908521381902,0.025907213258404418,not significant
1777401_at,tif32,-0.10709977009345623,0.38045027010022925,0.5345969591944587,0.2719735158541223,not significant
1775182_at,SPAC4G8.08,0.02209284409204411,0.9239890415774177,0.9542410227263262,0.020341917099333556,not significant
1779711_at,ucp6,-0.19943079150092546,0.4516632946601467,0.6003133646370814,0.2216219879392653,not significant
1776416_at,SPBC18E5.10,0.35719232010565655,0.18636319682498978,0.32311232982761995,0.49064646917539567,not significant
1776053_at,pac2,0.2824745812744671,0.11116577279827963,0.22019567974254123,0.6571912061743527,not significant
1779241_at,SPAC26H5.02c,-0.29156753505798383,0.4971443492209502,0.640810739359111,0.1932702185135215,not significant
1771380_at,SPCC18.17c,0.45146258016147084,0.03431548596962061,0.09088696817159816,1.0414983836306089,not significant
1771118_at,dad3,-1.1681962507883026,0.008299576150456685,0.0324455253581709,1.4888451893490415,downregulated
1774981_at,SPBC2A9.09,-0.03280381459812157,0.8582400456889789,0.9112527402724726,0.04036115268392849,not significant
1773705_at,spe2,0.042053696031094996,0.8825763322530212,0.928008674960167,0.032447964007730486,not significant
1775155_at,cdc31,-0.0072774358588112145,0.9792614273204185,0.9881259667755492,0.005187687812817963,not significant
1776850_at,SPBC428.12c,-0.5230093234352176,0.14338668786490288,0.26562633073193065,0.5757288768763456,not significant
1776899_at,SPBC887.08,0.30055261819100276,0.17804480241463091,0.311706760779732,0.5062537779686249,not significant
1769821_at,cut15,0.0934081881663422,0.7523682962056726,0.8418722457006091,0.07475380778399625,not significant
1772071_at,SPAC23C11.09,-0.04672866011563323,0.7208154476309271,0.8179738518560183,0.08726057918460568,not significant
1773536_at,SPBC19C7.11,-0.35946696107997356,0.4583590237425831,0.6071451407829027,0.21670747645974836,not significant
1777147_at,SPAC1296.01c,0.2354979458300216,0.18057933973206525,0.31523498795399507,0.5013655861314966,not significant
1772860_at,sck2,-0.31036531851516913,0.08163147233280643,0.17503086196431925,0.7568853684617589,not significant
1775185_at,sec28,0.20782306605047077,0.49121826884053416,0.6360228959584547,0.19652725006002197,not significant
1775768_at,cdc5,-0.21559694756148645,0.628226781510858,0.7499200976475662,0.12498500727410454,not significant
1769672_at,pmc3,-0.003791905407037489,0.9949565716679541,0.9970646565656496,0.0012766781184241063,not significant
1769477_at,SPCC5E4.10c,-0.1715866409506296,0.5769199780806256,0.7073467430119013,0.15036764184491083,not significant
1770421_at,rpl23-1,0.44476720835811223,0.1654012730390627,0.29510287539116364,0.530026558848289,not significant
1775365_at,spf31,-0.035143893297754636,0.8653063391477431,0.9164632364999552,0.03788495187518373,not significant
1775184_at,SPBC1A4.05,-0.11758986081923863,0.5115780868033072,0.6520323457647004,0.18573085942347403,not significant
1776470_at,SPBC15C4.05,-0.11268995966471897,0.6805316230725204,0.789223132435159,0.10280019389411052,not significant
1776293_at,psk1,-0.0902799397971981,0.7556197308995309,0.843923257141857,0.07369704450606426,not significant
1775882_at,SPBC2A9.05c,-0.10540113178706452,0.7128177099235388,0.8118310676950325,0.09053433282860746,not significant
1779837_at,ags1,-0.023789634427321977,0.9401916264276086,0.9646344975945539,0.015637210746032602,not significant
1772800_at,SPAC26F1.07,0.00995296664767235,0.9547496957333652,0.9740924913616109,0.011399804331974177,not significant
1774580_at,SPAC17A5.13,-0.15417093012776012,0.40762052199331417,0.5597483116791828,0.2520072076721485,not significant
1772599_at,SPBC12C2.11,-0.06670212529127643,0.8283292683750003,0.8930527076560777,0.04912290844776216,not significant
1780162_at,pmt3,0.13093386736039941,0.32316402380297,0.476848022160256,0.32162001436470006,not significant
1769734_s_at,SPAC186.03 /// SPBPB21E7.09,-0.18889085607108144,0.19359680608009977,0.3326455812646746,0.4780182411796473,not significant
1774252_at,SPAC3H1.10,0.16251911790608833,0.7106962599144702,0.810790664719201,0.09109126032964297,not significant
1779588_at,SPAC513.04,0.27674522062016027,0.2911338085906794,0.44375930145744086,0.35285253077222073,not significant
1774986_at,SPAC18G6.13,0.35524307654559717,0.16442370341108503,0.2938865277848115,0.5318203222051033,not significant
1769533_at,grt1,0.3540267080640363,0.23507525509712274,0.3810779608856133,0.4189861673195018,not significant
1778580_at,rps28,0.012935505306805426,0.9688227304567834,0.9828532118856041,0.007511338758197926,not significant
1777210_at,tif11,-0.4636472157951211,0.2603221135313722,0.40908830265614543,0.38818293840560464,not significant
1775695_at,mug174,-0.09795123088396136,0.6272381326967499,0.7491211272251457,0.12544795448697738,not significant
1773031_at,SPAC1F8.08,0.05638388647616826,0.7894368117712175,0.8674676198125555,0.0617467272566101,not significant
1777728_at,caf1,1.1873333099286059,0.0022038503848689933,0.012927362858748449,1.8884900607889006,upregulated
1775977_at,arg4,0.275675327936647,0.4507910069329387,0.59937268813276,0.2223030506187278,not significant
1773822_at,SPBC8E4.04,-0.2582444457839467,0.0751669580489864,0.16412078272913555,0.784836420451568,not significant
1773709_at,SPAC2E12.03c,-0.008403722102659295,0.970190596302716,0.9837997880976304,0.007093275320131016,not significant
1780214_at,SPAC24B11.08c,-0.025760641898611627,0.9234630858034856,0.9541084051867722,0.020402278231191437,not significant
1771225_at,SPCC794.11c,0.4137213308826316,0.18078034554460662,0.31543471437194015,0.5010905131930512,not significant
1773896_at,vma2,-0.2816724461577911,0.3519363272153041,0.5060473926064267,0.29580880848899566,not significant
1779070_at,SPCC584.16c,-0.25312496950474433,0.11901893583691776,0.2317174537012484,0.6350412525257036,not significant
1772056_at,SPAC4A8.07c,0.12031573249464426,0.5349497619175092,0.6715601376489995,0.17291509054599952,not significant
1776213_at,cdc11,-0.3668549537817763,0.2477894305595366,0.39605717378303584,0.4022421159275685,not significant
1779346_at,aur1,0.13217588622883,0.4130325381695961,0.5651223483416453,0.24785751774272888,not significant
1779686_at,SPBC1683.01,-0.7035592716184871,0.2752562953901576,0.42576090531120203,0.3708342193352422,not significant
1775575_at,lys2,-0.1408975719328321,0.4028786456262332,0.5558461423511375,0.2550454040561354,not significant
1771635_at,SPCC16A11.16c,0.012221949139023826,0.8934539783443531,0.9349679021501291,0.029203298387759057,not significant
1774076_at,SPCC24B10.18,0.26941355584812593,0.13917189412698325,0.25980021506998174,0.5853604937415604,not significant
1774814_at,ddi1,0.04053999723513688,0.8703939180759642,0.9198012510138418,0.03630600408135627,not significant
1772861_at,cdc22,-0.26092687930202707,0.17307540717823572,0.30505936284576773,0.5156156411523312,not significant
1770305_at,SPBC4B4.04,0.40399287047527954,0.059903954185275776,0.1379912334183587,0.8601485034463546,not significant
1773544_at,aah2,-1.2022512528765112,0.0512140816618048,0.12300384272531932,0.9100813206879762,not significant
1769401_at,utp10,-0.3836353762274728,0.11199322169095165,0.22143331402907898,0.654757040139312,not significant
1777768_at,erv1,-0.4359392776186699,0.18135761401011252,0.3160886771774337,0.500191061033038,not significant
1779579_at,rpl36,-0.30428880422195786,0.19892066556294188,0.3392960766985322,0.46942116209973705,not significant
1777339_at,SPAC1039.02,-0.7810397969959317,0.008267431298654185,0.03238225420490787,1.489692922269584,not significant
1775197_at,SPAC521.04c,-0.8869215953605977,0.0007265887334294001,0.006488106614883192,2.1878820222563595,not significant
1776263_at,SPAC25A8.03c,-0.3107277567939908,0.3147892893939531,0.4680295720404245,0.32972670554076833,not significant
1777870_at,SPAC1093.05,-0.13266138281890325,0.41172139531045765,0.5638474552932748,0.2488383752457278,not significant
1778284_at,SPBC2F12.10,-0.2637531286043,0.30501572927131637,0.45817345559820555,0.33897007538485724,not significant
1776849_at,rna1,0.18840609488488239,0.4131578890557748,0.5651695036238553,0.24782128059064704,not significant
1772912_at,SPAC3F10.07c,-0.0964053429952202,0.6021186878493043,0.7290806671265593,0.13722441770427052,not significant
1778803_at,SPAPB1A10.15,-0.0517389330910777,0.5986674363160697,0.7261085176539411,0.13899846869879007,not significant
1772423_at,SPAC16E8.04c,0.1466918369389369,0.5949072455259681,0.7229118624605559,0.14091464873637227,not significant
1772941_at,ssp2,-0.19285681234205285,0.5697769860035795,0.7006781989396411,0.15448139503319486,not significant
1773912_at,SPAC17A5.09c,-0.04004000537467794,0.8987397518716045,0.9383231115365334,0.027647586573993972,not significant
1772435_at,SPCC61.04c,-0.07568212365962554,0.4363393604653853,0.5868329249061235,0.23148552757601873,not significant
1777595_at,mrpl28,-0.2766157335384282,0.14778642721664836,0.27150262970121647,0.5662259595955892,not significant
1770729_at,SPCC1672.07,-0.1966484245614542,0.21990358052285575,0.3646595338321347,0.4381124275512462,not significant
1769318_at,SPCC830.06,-0.11874629548485828,0.6429866601701804,0.7604645754450923,0.11892101178461269,not significant
1770069_at,SPCC1183.11,-0.3477678851570732,0.48835920387919796,0.6332213312757327,0.1984444635201963,not significant
1776279_at,SPCC417.09c,0.6867438187299013,0.009693081185901295,0.03606605079997595,1.442901409932171,not significant
1776804_at,SPAC1399.01c,-0.5326124444500465,0.5652170473481686,0.6967503545877932,0.15692280159494845,not significant
1774124_at,SPCC794.08,-0.32741402928681346,0.13741121283162122,0.2573487118807124,0.5894780012024212,not significant
1771010_at,SPAC25B8.15c,0.23569161962507992,0.43842968669138405,0.5880888199537799,0.23055707681039794,not significant
1771295_at,apn1,0.005066200251579437,0.993386866806063,0.9963271961808381,0.0015980148289319468,not significant
1780048_at,SPAC57A10.09c,-0.7955107754815329,0.02362335967438422,0.06897036455294436,1.16133747847802,not significant
1770918_at,hmg1,-0.47570129021488683,0.10825592102491582,0.21591909198033948,0.6657089548166621,not significant
1775763_at,SPBC25B2.08,0.5015223838607735,0.004500021206737664,0.02108790801962416,1.6759665013698848,not significant
1770091_at,SPBC1271.15c,-0.8482162928290533,0.14780098317098617,0.27150262970121647,0.5662259595955892,not significant
1769402_at,SPCC825.04c,0.13875271783022264,0.5828827649474215,0.7123923883471308,0.14728072946216195,not significant
1773714_at,SPAC25B8.10,-0.4554125513201323,0.07880761761912809,0.17019953465253593,0.7690416316668957,not significant
1775674_at,ehs1,0.08342216863524597,0.775895479563371,0.858110090139512,0.06645699132027989,not significant
1769509_at,SPBC1271.05c,-0.21345493623787806,0.5524904358372291,0.6859367737820087,0.16371591353968215,not significant
1775328_at,SPAC688.14,0.31702541446138194,0.3069148153086437,0.4598252127355166,0.3374072195571499,not significant
1778490_at,dlc1,0.091663546189993,0.8655406696937141,0.9164920595842215,0.03787129337900974,not significant
1778917_at,trp2,-0.34430429158714015,0.12496584453820835,0.23975188713369747,0.6202379657275765,not significant
1770176_at,SPBC1734.07c,0.1604912220249347,0.697192801859305,0.8008959254408162,0.09642391580513265,not significant
1777494_at,SPBC4F6.12,-0.024040054363347833,0.9463059502808624,0.9689370819943349,0.013704422980016043,not significant
1773489_at,rga9,-0.6087327501152531,0.08017477222305962,0.17240257986099872,0.76345623960752,not significant
1771424_at,dis3,0.9109644877541102,0.08456678456677473,0.17958527433845983,0.7457292775559217,not significant
1776816_at,mfs1,0.06849067241593035,0.7171809155481881,0.814947805460185,0.0888702054029781,not significant
1775731_at,atp20,0.5604599598856687,0.09012000300923345,0.1881244303505068,0.7255548021239078,not significant
1773700_at,SPCC1827.02c,-1.822781504345145,0.00014587003777969426,0.00301704942872732,2.5204175746617117,downregulated
1778874_at,SPCC777.04,-0.107987547871699,0.7111618226397698,0.8109753102167802,0.09099236749024109,not significant
1773274_at,SPBP23A10.09,-0.2100288742301701,0.34345066554646814,0.4974006450864061,0.3032936558226473,not significant
1770350_at,SPAC24H6.10c,-0.6890141112249062,0.09427618109278803,0.19446019384333477,0.7111692856671008,not significant
1771939_at,wtf9,-0.32209750272419957,0.42973242978880344,0.5803405823939748,0.2363170587763005,not significant
1774784_at,cwf18,-0.19884221124933454,0.6583968775111926,0.7727941734076526,0.11193616100566367,not significant
1777770_at,SPBC1703.09,0.26965661419578635,0.3215479511854146,0.47504037334453036,0.3232694784264457,not significant
1778302_at,SPCC126.11c,-0.05599210085136855,0.88972530310339,0.932117545040154,0.030529317320491196,not significant
1776683_at,elf1,-0.21722083356701716,0.48478623455608016,0.6305336790322357,0.20029171126818876,not significant
1772478_at,SPBC21B10.07,-0.02389312437466254,0.8826926784651226,0.9280417154384125,0.03243250182259025,not significant
1770702_at,SPAP8A3.02c,-0.05965162649781365,0.7643173573943431,0.8498636631670108,0.07065073908960574,not significant
1775656_at,apl2,-0.006184356353036547,0.9838855170456176,0.9903370069532652,0.004216991913064104,not significant
1776364_at,SPBC28F2.05c,-0.10701611172208164,0.5175126945167766,0.6566347644425051,0.18267612799432736,not significant
1774144_at,SPBC16G5.19,-0.5471919234491525,0.12558314439481424,0.24038756383719218,0.6190880037932045,not significant
1770482_at,SPAC24B11.09,0.6611160209586932,0.017417125344072838,0.054772473600008045,1.2614376452940412,not significant
1773115_at,SPAC7D4.08,0.4321166055243552,0.041113765942603596,0.10405497382748034,0.9827371556810779,not significant
1769396_at,caf4,-0.18058113656493957,0.48660251694562034,0.6320685017451253,0.19923585159460075,not significant
1779870_at,SPAC16A10.03c,0.23065369127215923,0.35595995850403783,0.5105968034308715,0.2919219084050138,not significant
1770094_at,SPBC691.02c,-0.5124569661959956,0.016324320392242804,0.052115738605442406,1.283031102855912,not significant
1777781_at,SPCP20C8.02c,0.021116456934089336,0.9582238757456361,0.976409599398945,0.010367959544179082,not significant
1770051_s_at,SPCC569.02c /// SPCP20C8.02c,0.17081167379580114,0.40883113648916475,0.5610031827417672,0.25103467485209907,not significant
1772085_at,hrr1,-0.09613012077286762,0.6822920346072747,0.7901745818342835,0.102276944721212,not significant
1769593_at,SPAPB1A11.05,-0.098401994143434,0.36609831372257706,0.5203853241883873,0.28367495983119284,not significant
1769784_at,klp2,0.24430736169990402,0.13822439051212754,0.25829619348777866,0.5878819939793509,not significant
1778217_at,SPAC22E12.02,0.12983875056024916,0.5929922339478475,0.7217295323046881,0.14162552353061256,not significant
1774298_at,pma1,-0.18958463859447655,0.3856496873636536,0.5392196257305927,0.2682343093670473,not significant
1775010_at,SPAC17A5.05c,0.20203472248126683,0.28268573151490617,0.4344240857818724,0.3620861041554474,not significant
1772272_at,SPCC4B3.08,-0.7341179269715795,0.05598280189295378,0.1315656041045589,0.8808576357986103,not significant
1775296_at,rps7,0.15728081030935245,0.446655116912632,0.5951045010511147,0.22540676495236334,not significant
1773534_at,SPBC1683.11c,-0.6045502682833798,0.1288906388378794,0.24547494157754318,0.6099928346613451,not significant
1774439_at,cnd3,0.41491851804731855,0.40258584235007594,0.5556629196009845,0.25518858350971824,not significant
1770537_at,syb1,-0.2716387696510397,0.4381901822230046,0.5880888199537799,0.23055707681039794,not significant
1777529_at,SPAC1093.01,-0.2693939038660064,0.3041573441407114,0.4572124099015519,0.33988199026577326,not significant
1775119_at,cfh2,-0.029115207846125583,0.796186398115785,0.8720434227587205,0.05946188915576209,not significant
1775212_s_at,wtf13 /// wtf16 /// wtf18,-0.22230751791061112,0.3299330672540752,0.483701175067418,0.31542285756776633,not significant
1774372_x_at,wtf16,0.6421255900974957,0.15610802377009536,0.282441801946954,0.5490710264184336,not significant
1775084_at,SPBC9B6.03,0.3181195225727266,0.12795675121038316,0.24411860635947405,0.6123991180375723,not significant
1774916_at,slx1,0.00030034606169800695,0.9990354946387277,0.9991269227978417,0.0003793382310604639,not significant
1773070_at,SPAC664.08c,0.1276818281374258,0.6467550726470055,0.7637803863768607,0.1170314983555648,not significant
1774815_at,gef2,0.04072525894932844,0.9159282218639089,0.9503828769756252,0.022101396965143988,not significant
1769567_at,SPBP26C9.01c,-0.34758271497966253,0.23154470184959303,0.37720937713362446,0.423417519575298,not significant
1773200_at,rad10,-0.5753712927996805,0.34720854210520335,0.5011616626767484,0.30002215859717685,not significant
1771603_s_at,SPCC794.02,-0.8751980895003552,0.051951970234552565,0.12423000672279878,0.9057734912757914,not significant
1776200_x_at,SPCC794.02,-0.10562458694800894,0.7774245302449252,0.859192482455152,0.06590953150779683,not significant
